smiles,solubility,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCCCCCCCCCO,-5.84,8.60975905328022,0.37244897959183665,8.60975905328022,0.37244897959183665,0.4676414309457237,214.39299999999994,184.15299999999996,214.22966558000002,92,0,0.043052407228889096,-0.39637656934228244,0.39637656934228244,0.043052407228889096,0.5333333333333333,0.8666666666666667,1.2,2.8079257388805243,89.51182269698973,11.192388155425121,10.63960175092508,10.63960175092508,7.414213562373096,7.023334547203385,7.023334547203385,4.612694094275989,4.612694094275989,3.0116672736016925,3.0116672736016925,1.9527936565447201,1.9527936565447201,-0.04,2230.017478996464,14.960000000000003,13.959999999999999,13.960000000000003,96.2777322671815,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,83.97359667480276,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,83.97359667480276,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,70.62903785218613,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.60975905328022,0.0,0.0,0.0,16.24757182540545,2.64266912131433,0.0,1.0,15,1,1,0,0,0,0,0,0,1,1,1,12,0,0,0,0,4.679800000000005,68.16380000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-7.11,2.1782407407407405,1.2595195578231295,2.1782407407407405,1.2595195578231295,0.5794896680157823,230.31,216.19799999999995,230.109550448,86,0,-0.018361023777465544,-0.06222539489359168,0.06222539489359168,0.018361023777465544,0.2777777777777778,0.5555555555555556,0.8888888888888888,1.951466168669556,548.7160655475084,12.208896013370174,10.082903768654765,10.082903768654765,8.932652990377571,6.142734410091837,6.142734410091837,4.309401076758504,4.309401076758504,3.099144982823697,3.099144982823697,2.1163339315325027,2.1163339315325027,-2.339999999999999,26961.017595846522,10.791412652993694,4.8865898481517185,2.1842195484317144,107.54559153162505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253805966787983,0.0,12.13273413692322,72.79640482153933,0.0,0.0,0.0,0.0,0.0,5.041468148987992,0.0,29.625198517678676,0.0,0.0,0.0,0.0,18,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,3,5.0206000000000035,77.31400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC)C=O,-1.52,9.967129629629628,0.30555555555555536,9.967129629629628,0.30555555555555536,0.4923993182856671,100.16099999999999,88.06499999999998,100.088815004,42,0,0.1225469922786831,-0.3030895825634756,0.3030895825634756,0.1225469922786831,1.4285714285714286,1.8571428571428572,1.8571428571428572,3.1646093088392386,46.14170945007629,5.698670612749268,4.9771623912162095,4.9771623912162095,3.3460652149512318,2.7997457370296708,2.7997457370296708,1.7126589998015251,1.7126589998015251,1.2412048797105328,1.2412048797105328,0.4811252243246882,0.4811252243246882,-0.33,34.3994618804395,6.670000000000001,3.84636684303351,2.3754673721340387,44.72548369985635,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,5.917906046161393,0.0,4.794537184071822,6.286160523129555,0.0,0.0,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.917906046161393,19.127803768981575,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,9.967129629629628,0.0,0.0,0.30555555555555536,0.0,3.0,4.0606481481481485,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.6215,30.13599999999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1ccccc1,-2.51,11.78787037037037,-4.207083333333333,11.78787037037037,0.6018518518518527,0.5274607455911078,146.111,141.071,146.03433482,54,0,0.41590950251941283,-0.16613755000650515,0.41590950251941283,0.16613755000650515,0.9,1.4,1.7,2.9660431785816628,199.8412460336634,7.612884175122366,5.020644764975811,5.020644764975811,4.605171715522539,2.7276303120368004,2.7276303120368004,1.8637844728270736,1.8637844728270736,1.1011159037026284,1.1011159037026284,0.6271350890572877,0.6271350890572877,-0.9900000000000001,165.63732925805002,7.120987791342951,2.3254872294179196,1.4959337788409672,56.29295144267227,0.0,0.0,0.0,0.0,0.0,6.176298517443475,0.0,0.0,13.171245143024459,0.0,30.33183534230805,0.0,0.0,5.563451491696996,13.171245143024459,0.0,0.0,0.0,0.0,6.176298517443475,0.0,35.89528683400505,0.0,0.0,0.0,13.171245143024459,0.0,0.0,0.0,6.176298517443475,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,11.73975000914047,13.171245143024459,0.0,0.0,0.0,12.13273413692322,12.13273413692322,6.06636706846161,0.0,0.0,0.0,35.36361111111111,0.0,0.0,0.0,-0.6018518518518527,0.0,6.36199074074074,-4.207083333333333,0.0,0.0,0.14285714285714285,10,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,2.705400000000001,31.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1ccc(O)cc1,-2.41,9.022397959183674,0.1743055555555555,9.022397959183674,0.1743055555555555,0.602501219487069,150.22099999999998,136.10899999999998,150.104465068,60,0,0.11509554258901344,-0.5079666394035982,0.5079666394035982,0.11509554258901344,1.0,1.4545454545454546,1.8181818181818181,2.993754788259927,228.04484428381983,8.483127663125444,7.256614672258463,7.256614672258463,4.999018565639891,3.7949740027958985,3.7949740027958985,3.7968740243419736,3.7968740243419736,1.7333301150775091,1.7333301150775091,0.9614301334243132,0.9614301334243132,-0.98,230.73472009676777,8.119800399201598,2.571671007675518,1.970338740534148,67.6854053292794,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.903945735995094,23.111176098016994,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,5.41499046939678,0.0,26.334663090768867,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,5.41499046939678,5.749511833283905,0.0,5.563451491696996,12.13273413692322,12.13273413692322,20.771211599071872,5.106527394840706,0.0,0.0,0.0,9.022397959183674,1.4199537037037038,0.3314814814814817,7.3530092592592595,0.0,6.456490929705215,0.0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2.689700000000001,46.80680000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.291,12.39322393543939,-0.235912837229576,12.39322393543939,0.007174338559550408,0.5573177512168599,391.2940000000001,371.1340000000002,390.07894985999997,136,0,0.3099576442525119,-0.46056326507769046,0.46056326507769046,0.3099576442525119,1.0769230769230769,1.7692307692307692,2.4615384615384617,1.5921835455133286,811.0157196010404,18.733840039752497,14.615983828872103,16.12784172090901,12.375047228991527,8.390107591739834,9.14603653775829,6.951364862149197,7.959229214049754,4.728612802172711,4.980589117512197,3.142277299552349,3.4137440507127534,-1.9699999999999993,860306.3725889312,18.81019555142571,7.728056373419576,4.404971318880294,163.07268718223784,9.473725907600098,22.597373805238654,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,67.38118952215433,47.23783638793549,0.0,5.917906046161393,14.268263091671919,29.171185068416882,0.0,0.0,17.250802561719567,20.454356363894167,0.0,70.7282433888433,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,23.20187978046503,5.969305287951849,16.13828210238479,17.250802561719567,19.410925891078243,65.1647918971463,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,34.31845798834225,5.749511833283905,11.3129633249809,0.0,6.076020106833881,68.44477801553573,0.0,32.67560568806513,11.481065113622765,11.454854986201843,12.39322393543939,0.0,0.678148210451035,1.0063919002775803,17.039816949272545,1.7116665955230168,4.20705453143404,0.0,0.2857142857142857,26,0,3,1,0,1,2,0,2,3,0,5,6,1,0,1,3,6.113300000000004,103.30400000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brc1cc(Br)cc(Br)c1,-5.6,3.3529166666666668,1.0729166666666667,3.3529166666666668,1.0729166666666667,0.6794313475537253,314.802,311.77799999999996,311.778486396,48,0,0.019719819201653496,-0.050756147503907896,0.050756147503907896,0.019719819201653496,0.6666666666666666,0.8888888888888888,1.1111111111111112,3.165670309917317,169.06517765499825,6.8533711511285205,4.365944226596559,9.123933843940671,4.1815405503520555,2.2989975170827184,4.677992325754775,1.5876663726001972,4.334692958975264,0.8273268353539889,2.2008401285415222,0.5201787612151944,2.9215099235150763,0.6599999999999999,85.7569381887915,7.763519668737061,3.1703559119416806,2.3966186743334608,79.03404593642105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,18.19910120538483,13.418158547497242,0.0,0.0,47.78983169384804,0.0,0.0,0.0,0.0,0.0,31.61725975288207,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,0.0,0.0,31.61725975288207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.418158547497242,0.0,0.0,18.19910120538483,47.78983169384804,0.0,3.21875,10.05875,0.0,0.0,0.0,0.0,5.9725,0.0,0.0,0.0,0.0,9,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,3.974100000000001,49.54200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,10.586968537414966,-0.488544501133787,10.586968537414966,0.008427815570672959,0.5539449818865061,180.16299999999998,172.09899999999996,180.053492116,68,0,0.2690754603570359,-0.3263305335009222,0.3263305335009222,0.2690754603570359,1.3846153846153846,1.9230769230769231,2.3076923076923075,2.809454194164694,331.74730523753374,9.844934982691242,6.9813595436500515,6.9813595436500515,6.092224152875016,3.6142465196979408,3.6142465196979408,2.4851700272749206,2.4851700272749206,1.3984918255763512,1.3984918255763512,0.8697427230439688,0.8697427230439688,-1.91,724.9704113311476,9.180171325518485,3.6613433118979954,2.550798314020614,74.52564735444179,5.316788604006331,0.0,0.0,5.907179729351506,5.687386274683562,0.0,14.908855452837393,0.0,0.0,0.0,0.0,12.13273413692322,24.743857611297404,4.923311048817671,9.717848232889493,17.28195227871863,0.0,0.0,0.0,6.923737199690624,5.316788604006331,34.37978654261202,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,10.830490778169176,4.794537184071822,10.114318268765572,6.923737199690624,24.26546827384644,0.0,0.0,0.0,72.24000000000001,4.923311048817671,14.908855452837393,0.0,11.594566004035068,5.687386274683562,0.0,31.18920547353706,0.0,0.0,5.316788604006331,0.0,0.0,0.0,20.35106324011086,12.762021289997481,0.5622241118669697,-0.2001360544217683,5.648425925925926,0.0,1.376401486520534,0.0,0.125,13,1,5,0,0,0,1,0,1,3,1,5,2,0,0,0,1,1.5531999999999997,47.40010000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brc1cccc(Br)c1,-3.54,3.3320833333333333,1.103587962962963,3.3320833333333333,1.103587962962963,0.6481408061312922,235.90599999999998,231.87399999999997,233.867974328,42,0,0.0185975419932702,-0.06002428087752419,0.06002428087752419,0.0185975419932702,1.0,1.5,1.75,3.077660437970554,166.38833891467198,5.983127663125442,4.0653300227769575,7.237323101006367,3.787693700234704,2.1993316780551457,3.7853282171698504,1.4398901041659335,3.271241161749312,0.786663948914156,1.7731672263482356,0.4599142288922466,1.5655831259227702,0.17999999999999994,64.0524865010122,6.302249388753057,2.6460974753069504,1.6001195765031015,65.16649833077969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92625486436031,18.19910120538483,8.945439031664828,0.0,0.0,31.859887795898697,0.0,0.0,0.0,0.0,0.0,33.21090730551127,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,0.0,0.0,33.21090730551127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945439031664828,0.0,0.0,24.26546827384644,31.859887795898697,0.0,2.2071759259259265,6.664166666666667,0.0,0.0,0.0,0.0,7.96199074074074,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3.2116000000000007,41.842000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sc1nccc(=O)[nH]1 ,-2.273,10.345833333333333,-0.1759259259259256,10.345833333333333,0.1759259259259256,0.3830723244805453,128.15599999999998,124.124,128.004433748,42,0,0.25096039538775755,-0.3016971212175844,0.3016971212175844,0.25096039538775755,1.75,2.5,2.875,3.277417459528498,231.47996149735152,5.983127663125442,3.9573760198430303,4.851803210842946,3.787693700234704,2.031545098407197,2.478758693907155,1.2576948779013426,1.6813016756513215,0.657733881764725,0.8850073344776397,0.359700559961448,0.5365604955236689,-0.77,64.0524865010122,5.3683125864453665,2.0002672405799076,1.0984467837108494,51.18728784483547,4.9839785209472085,0.0,5.156436481820707,0.0,5.559266895052007,0.0,4.794537184071822,4.9839785209472085,0.0,12.628789148012991,0.0,0.0,12.263210640074686,0.0,0.0,12.628789148012991,0.0,9.967957041894417,0.0,5.156436481820707,0.0,22.617014719198515,0.0,0.0,5.559266895052007,0.0,0.0,12.628789148012991,9.967957041894417,0.0,0.0,0.0,22.214184305967215,0.0,0.0,0.0,45.75,0.0,4.794537184071822,0.0,5.559266895052007,5.156436481820707,0.0,12.263210640074686,0.0,0.0,22.596746189907407,0.0,0.0,3.7874382716049384,16.362145061728395,0.34490740740740766,-0.1759259259259256,0.0,1.3330555555555554,1.4039351851851851,0.0,0.0,0.0,8,1,3,0,0,0,0,1,1,3,2,4,0,0,0,0,1,0.05860000000000004,32.1097,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(O)CC,-0.8,8.857916666666666,-0.05092592592592626,8.857916666666666,0.05092592592592626,0.5729664843005482,102.17699999999999,88.06499999999998,102.104465068,44,0,0.053711905178556944,-0.3931423955826943,0.3931423955826943,0.053711905178556944,1.4285714285714286,2.0,2.142857142857143,2.8318199660707846,35.161259458730164,5.698670612749268,5.145884208249226,5.145884208249226,3.308060412490447,2.988909033047982,2.988909033047982,1.8507469313235994,1.8507469313235994,1.0931480451301931,1.0931480451301931,0.5373477353374435,0.5373477353374435,-0.04,31.916635235956914,6.96,4.127785234899329,3.799034859521332,45.35819535200859,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.841643245852019,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,39.21390565590758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,19.26246486877803,0.0,0.0,6.923737199690624,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.857916666666666,0.0,0.0,0.0,2.89287037037037,4.082546296296297,0.0,1.0,7,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.5574,31.205799999999982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fc1ccccc1Br,-2.7,12.271828703703704,-0.21527777777777746,12.271828703703704,0.21527777777777746,0.5678956661095027,175.0,170.96799999999996,173.948040448,42,0,0.1368730581083314,-0.20576167796333164,0.20576167796333164,0.1368730581083314,1.25,1.875,2.25,3.134861511345448,164.63833891467198,5.983127663125442,4.0653300227769575,5.651326561891661,3.804530452640311,2.2053147421988535,2.9983130117562053,1.4141087741285032,2.268445673303024,0.8243725893430109,1.4674868145852875,0.4392945764211885,0.7240735428126955,-0.3700000000000001,72.49526582754562,5.761061598951508,2.2660930762188523,1.068080159721196,55.464486128064564,0.0,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.13273413692322,28.06267803487257,0.0,4.472719515832414,4.39041504767482,15.929943897949348,0.0,0.0,0.0,0.0,0.0,34.55540863072475,0.0,0.0,0.0,4.39041504767482,0.0,15.929943897949348,0.0,0.0,5.817220841045895,0.0,28.738187789678854,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,5.817220841045895,4.472719515832414,0.0,6.06636706846161,18.19910120538483,0.0,15.929943897949348,0.0,12.785717592592594,3.020162037037037,0.0,0.0,0.0,-0.21527777777777746,6.492731481481482,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.5882000000000005,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C,-3.76,2.224537037037037,0.6538888888888889,2.224537037037037,0.6538888888888889,0.5532584920101852,134.22199999999995,120.10999999999997,134.109550448,54,0,-0.021620110476504122,-0.061984498756323086,0.061984498756323086,0.021620110476504122,1.1,1.7,2.1,3.0313278985819716,211.03322454351996,7.560477932315068,6.88675134594813,6.88675134594813,4.71521405516327,3.7707259421636907,3.7707259421636907,3.0112885543260357,3.0112885543260357,1.8104698482288835,1.8104698482288835,1.234579548018637,1.234579548018637,-0.78,182.2382192735223,7.328459869848157,2.8694839561664094,1.3813978449955595,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233264,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,30.89228342893663,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.126902983393991,0.0,0.0,45.03667987291831,0.0,0.0,0.0,0.0,0.0,2.8611111111111116,0.6538888888888889,8.540555555555557,0.0,6.611111111111112,0.0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3.118420000000002,45.26800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClC(=C(Cl)Cl)Cl,-2.54,4.993827160493827,-0.09876543209876476,4.993827160493827,0.09876543209876476,0.51797640201532,165.834,165.834,163.87541072,36,0,0.13644179327201345,-0.06822089663600672,0.13644179327201345,0.06822089663600672,0.6666666666666666,0.8333333333333334,0.8333333333333334,3.675948764555208,55.617270614347476,5.1547005383792515,2.5118578920369092,5.535573676110726,2.6427344100918364,1.0059289460184544,2.5177868380553634,0.5208216158663701,2.4196077047419675,0.14285714285714282,1.2857142857142858,0.0,0.0,0.8999999999999999,13.609640474436812,6.900000000000001,2.975404326822096,3.104081632653062,55.6276550175686,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-0.19753086419752952,19.975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0682,30.438000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
